2	1096	1
4	649	1
8	55	1
8	1463	1
9	412	1
9	489	1
9	537	1
9	869	1
9	1064	1
9	1144	1
9	1213	1
13	360	1
13	762	1
21	123	1
21	366	1
21	958	1
21	1367	1
28	726	1
28	1096	1
28	1200	1
32	1096	1
33	1096	1
38	696	1
38	1024	1
44	818	1
44	1213	1
46	743	1
46	1213	1
46	1264	1
57	317	1
57	743	1
57	1096	1
59	317	1
59	1096	1
60	643	1
60	919	1
60	919	1
60	1096	1
60	1213	1
60	1463	1
62	48	1
62	1122	1
63	218	1
73	48	1
73	1122	1
73	1213	1
77	218	1
77	818	1
87	218	1
87	267	1
87	686	1
87	1100	1
88	919	1
93	55	1
93	442	1
93	444	1
93	446	1
93	448	1
93	483	1
93	489	1
93	554	1
93	667	1
93	743	1
93	1213	1
93	1367	1
93	1385	1
93	1417	1
93	1463	1
93	1494	1
95	48	1
95	554	1
95	557	1
95	1100	1
95	1207	1
98	818	1
98	1301	1
99	48	1
99	726	1
99	818	1
104	317	1
104	360	1
104	743	1
104	762	1
109	726	1
109	818	1
109	1200	1
109	1207	1
110	361	1
110	762	1
110	1367	1
110	1390	1
113	1213	1
120	336	1
128	197	1
128	478	1
128	743	1
128	1213	1
128	1385	1
128	1417	1
129	679	1
129	743	1
132	1096	1
132	1200	1
133	743	1
136	743	1
147	561	1
156	1213	1
160	554	1
160	743	1
160	771	1
164	1096	1
169	23	1
169	526	1
169	729	1
169	753	1
169	1100	1
176	1096	1
177	47	1
177	363	1
177	490	1
177	615	1
177	635	1
181	818	1
184	743	1
185	1213	1
203	317	1
203	650	1
203	743	1
203	1213	1
204	11	1
204	342	1
204	635	1
204	729	1
204	1288	1
208	743	1
212	198	1
212	361	1
212	446	1
212	589	1
212	743	1
212	1367	1
225	1096	1
232	1096	1
237	818	1
237	1213	1
239	688	1
241	1385	1
265	650	1
265	743	1
265	1264	1
265	1367	1
274	1100	1
274	1288	1
280	1096	1
281	490	1
281	725	1
281	1146	1
281	1318	1
283	356	1
283	649	1
283	762	1
283	1200	1
284	465	1
284	520	1
284	753	1
284	1096	1
290	743	1
295	465	1
295	743	1
304	218	1
304	818	1
307	743	1
310	465	1
310	1096	1
310	1213	1
312	526	1
312	1096	1
312	1118	1
324	1098	1
324	1100	1
324	1213	1
325	317	1
325	361	1
325	762	1
330	743	1
332	643	1
333	448	1
333	726	1
333	743	1
333	1213	1
334	1096	1
345	46	1
345	650	1
345	1175	1
345	1213	1
349	1096	1
359	465	1
359	753	1
359	1096	1
360	571	1
360	1100	1
364	519	1
367	520	1
367	753	1
373	45	1
373	143	1
373	176	1
373	444	1
373	650	1
373	1424	1
380	154	1
380	526	1
380	753	1
380	991	1
380	1100	1
380	1288	1
380	1312	1
382	1096	1
384	48	1
384	667	1
384	1213	1
384	1385	1
385	1096	1
397	218	1
405	743	1
406	23	1
406	526	1
406	1207	1
407	317	1
407	360	1
407	361	1
407	726	1
407	1096	1
407	1213	1
407	1357	1
408	762	1
408	1096	1
409	218	1
409	818	1
419	360	1
419	762	1
419	1200	1
431	743	1
433	23	1
433	48	1
433	142	1
433	168	1
433	726	1
433	1096	1
433	1213	1
436	48	1
436	635	1
436	643	1
436	1134	1
436	1136	1
436	1161	1
442	743	1
446	635	1
446	643	1
446	818	1
446	1100	1
459	743	1
461	818	1
462	17	1
462	818	1
462	1207	1
463	1098	1
463	1100	1
463	1122	1
466	153	1
466	726	1
467	1213	1
479	726	1
479	1200	1
479	1301	1
484	265	1
484	317	1
484	360	1
484	743	1
484	818	1
484	1370	1
489	721	1
492	360	1
492	1372	1
505	1096	1
507	1096	1
507	1200	1
509	55	1
509	85	1
509	444	1
509	448	1
509	450	1
509	489	1
509	490	1
509	945	1
509	978	1
509	991	1
509	1116	1
509	1136	1
509	1146	1
509	1271	1
509	1362	1
509	1367	1
509	1368	1
509	1385	1
509	1417	1
509	1495	1
518	23	1
518	526	1
519	1096	1
519	1161	1
519	1213	1
520	818	1
520	1373	1
523	743	1
523	919	1
529	818	1
529	1213	1
542	48	1
542	153	1
542	520	1
542	753	1
542	1096	1
542	1213	1
548	977	1
562	919	1
562	1204	1
566	1096	1
569	635	1
569	818	1
569	1200	1
569	1213	1
571	753	1
571	1014	1
576	743	1
579	1096	1
580	688	1
580	1100	1
580	1122	1
582	649	1
582	818	1
583	520	1
583	679	1
583	1096	1
583	1213	1
588	48	1
588	1213	1
595	1096	1
608	818	1
611	991	1
611	1161	1
611	1213	1
616	743	1
636	361	1
636	478	1
636	1096	1
636	1367	1
649	465	1
649	753	1
654	55	1
654	143	1
654	442	1
654	1367	1
654	1385	1
656	1096	1
658	1096	1
658	1213	1
663	506	1
663	961	1
663	1136	1
664	1213	1
667	444	1
667	726	1
667	1041	1
672	317	1
672	743	1
672	1096	1
686	1096	1
687	1096	1
687	1213	1
702	1096	1
702	1288	1
712	465	1
721	1213	1
730	96	1
730	526	1
736	218	1
736	361	1
736	726	1
743	1096	1
752	635	1
752	643	1
752	919	1
752	1096	1
752	1213	1
753	526	1
768	585	1
768	635	1
768	1096	1
770	448	1
770	726	1
770	1213	1
770	1306	1
770	1463	1
781	1096	1
784	23	1
784	743	1
784	919	1
784	1200	1
790	444	1
790	726	1
791	439	1
791	444	1
791	446	1
791	991	1
791	1264	1
791	1385	1
796	1096	1
799	818	1
803	429	1
803	667	1
803	726	1
803	743	1
814	1096	1
821	218	1
821	267	1
824	919	1
824	1100	1
824	1361	1
824	1362	1
825	743	1
828	818	1
849	1213	1
849	1463	1
851	554	1
851	1175	1
870	218	1
870	818	1
874	86	1
874	153	1
874	292	1
874	448	1
874	450	1
874	526	1
874	726	1
874	978	1
874	1041	1
885	153	1
885	726	1
888	448	1
888	489	1
888	991	1
888	1096	1
888	1385	1
889	919	1
891	743	1
895	154	1
895	635	1
895	643	1
895	701	1
895	729	1
895	1100	1
896	1096	1
914	743	1
918	47	1
918	48	1
918	696	1
918	698	1
918	857	1
918	1024	1
927	743	1
927	1096	1
927	1367	1
928	919	1
928	1096	1
931	602	1
931	635	1
931	643	1
931	1161	1
943	317	1
943	1096	1
947	218	1
952	199	1
952	218	1
952	267	1
952	336	1
952	409	1
952	743	1
955	726	1
955	818	1
955	1200	1
955	1207	1
955	1288	1
955	1357	1
962	465	1
978	743	1
981	818	1
985	743	1
986	446	1
986	818	1
986	1213	1
990	1096	1
999	48	1
999	602	1
999	978	1
999	1424	1
999	1425	1
1007	48	1
1007	395	1
1007	688	1
1007	696	1
1007	1024	1
1007	1109	1
1010	743	1
1016	292	1
1024	1213	1
1026	218	1
1030	23	1
1030	361	1
1030	1096	1
1030	1100	1
1037	743	1
1038	818	1
1047	520	1
1047	650	1
1047	679	1
1047	762	1
1047	1200	1
1049	818	1
1050	317	1
1050	360	1
1050	650	1
1050	762	1
1060	643	1
1065	1096	1
1065	1213	1
1069	292	1
1069	448	1
1069	700	1
1076	360	1
1076	1096	1
1087	450	1
1092	317	1
1092	557	1
1092	743	1
1092	1100	1
1092	1281	1
1092	1301	1
1095	919	1
1095	1096	1
1095	1213	1
1108	919	1
1112	762	1
1117	444	1
1117	726	1
1117	1096	1
1117	1200	1
1122	23	1
1122	587	1
1122	1096	1
1122	1213	1
1125	743	1
1125	1213	1
1125	1385	1
1126	361	1
1126	516	1
1126	762	1
1126	818	1
1126	1200	1
1132	218	1
1132	661	1
1132	726	1
1132	1200	1
1135	1435	1
1156	48	1
1156	514	1
1156	818	1
1156	1301	1
1172	633	1
1172	1401	1
1183	1096	1
1183	1200	1
1183	1213	1
1189	686	1
1189	743	1
1190	743	1
1191	218	1
1191	818	1
1195	123	1
