"53"	"3b2528dc-bc54-45d0-bdb0-2d96ddf1a54d"	"Shirley Clamp"	"http://www.last.fm/music/Shirley+Clamp"
"54"	"9a21832f-5104-42fa-b881-17a1ca66bfdb"	"Mns Zelmerlw"	"http://www.last.fm/music/M%C3%A5ns+Zelmerl%C3%B6w"
"56"	"43d77ef9-add9-46dc-8c79-f3ec31482e2f"	"Niklas Strmstedt"	"http://www.last.fm/music/Niklas+Str%C3%B6mstedt"
"58"	"19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0"	"Steps"	"http://www.last.fm/music/Steps"
"59"	"650e7db6-b795-4eb5-a702-5ea2fc46c848"	"Lady Gaga"	"http://www.last.fm/music/Lady+Gaga"
"61"	"1c4f6d71-ab3f-45ef-841f-d69022f6ef0d"	"Emilia"	"http://www.last.fm/music/Emilia"
"62"	"f1cd545b-f17b-4d3a-98de-68b695bfe211"	"Ronan Keating"	"http://www.last.fm/music/Ronan+Keating"
"63"	"a1bf851b-b985-479f-b47c-caf429093ffd"	"Kinnda"	"http://www.last.fm/music/Kinnda"
"65"	"441d0b08-2c5c-4d0b-9d22-dc32554dd73e"	"Marie Serneholt"	"http://www.last.fm/music/Marie+Serneholt"
"67"	"1a98dacc-4bed-428f-8d6e-d1715322a687"	"Kent"	"http://www.last.fm/music/Kent"
"68"	"020d89c7-92d3-491a-a4b1-f1c81045e0b1"	"A1"	"http://www.last.fm/music/A1"
"69"	"00a5ab6d-2b3d-4ce7-b17e-34660ad29aec"	"Kate Ryan"	"http://www.last.fm/music/Kate+Ryan"
"70"	"5a8e07d5-d932-4484-a7f7-e700793a9c94"	"Robyn"	"http://www.last.fm/music/Robyn"
"71"	"2f489ca3-74b9-4177-99d0-d3f4cf91c775"	"Danny"	"http://www.last.fm/music/Danny"
"72"	"bfcc6d75-a6a5-4bc6-8282-47aec8531818"	"Cher"	"http://www.last.fm/music/Cher"
"73"	"b961732c-0c70-4bd7-94b4-843317862853"	"Nik & Jay"	"http://www.last.fm/music/Nik+&+Jay"
"75"	"a871fd87-50f7-4032-b06d-da56779edcce"	"Savage Garden"	"http://www.last.fm/music/Savage+Garden"
"78"	"1bd50cb2-09b8-4539-b660-af585cb3e40b"	"Da Buzz"	"http://www.last.fm/music/Da+Buzz"
"80"	"54e93235-2034-478d-b47b-a985828193b7"	"Agnes"	"http://www.last.fm/music/Agnes"
"81"	"318a755f-53a4-42b0-b728-4455ec9654e8"	"a-ha"	"http://www.last.fm/music/a-ha"
"82"	"76dc09d5-f721-4101-9765-8c34f270e5db"	"Bosson"	"http://www.last.fm/music/Bosson"
"83"	"fba3e876-68f1-4a1f-99d9-c604480202ba"	"Lena Philipsson"	"http://www.last.fm/music/Lena+Philipsson"
"84"	"b95ce3ff-3d05-4e87-9e01-c97b66af13d4"	"Eminem"	"http://www.last.fm/music/Eminem"
"86"	"7516b4ca-2528-47f1-b6b5-45ad3b0f1b4f"	"S Club 7"	"http://www.last.fm/music/S+Club+7"
"87"	"10d0aa1d-2341-4348-ad8a-968fa48a1109"	"Caramell"	"http://www.last.fm/music/Caramell"
"88"	"25a5763e-a6e1-4491-8a89-fdc00f0697dc"	"Andreas Johnson"	"http://www.last.fm/music/Andreas+Johnson"
"89"	"7249b899-8db8-43e7-9e6e-22f1e736024e"	"Def Leppard"	"http://www.last.fm/music/Def+Leppard"
"90"	"4ef3c1a5-b6e5-42a0-9893-92f7a51df319"	"Lambretta"	"http://www.last.fm/music/Lambretta"
"91"	"16a72d59-8aae-42be-be6b-00229d44621f"	"P!nk"	"http://www.last.fm/music/P!nk"
"92"	"4b462375-c508-432a-8c88-ceeec38b16ae"	"Kim Wilde"	"http://www.last.fm/music/Kim+Wilde"
"93"	"4b12c38b-5f20-4c18-b690-61ce382e581c"	"Timoteij"	"http://www.last.fm/music/Timoteij"
"94"	"eb63065c-d34e-4e8c-8f51-bf8616ff6ed8"	"Patrik Isaksson"	"http://www.last.fm/music/Patrik+Isaksson"
"96"	"01e60eba-52df-4694-8f09-39f43abe54e9"	"Brandy"	"http://www.last.fm/music/Brandy"
"99"	"b79a3909-7611-4b89-ab5a-5609c4aaacae"	"La Bouche"	"http://www.last.fm/music/La+Bouche"
"100"	"1acba49d-b100-45fa-b8d9-e4c4a781734c"	"Sara Lfgren"	"http://www.last.fm/music/Sara+L%C3%B6fgren"
"101"	"a47d9a1e-19e8-4a2c-9b03-43bb466c709d"	"Danny Saucedo"	"http://www.last.fm/music/Danny+Saucedo"
"102"	"4ba0de0f-5f87-4071-b3bd-3d4e11c91c05"	"Cleopatra"	"http://www.last.fm/music/Cleopatra"
"103"	"436dacc1-04d4-480e-9a3a-3f2dba509151"	"Erik Grnwall"	"http://www.last.fm/music/Erik+Gr%C3%B6nwall"
"104"	"122d63fc-8671-43e4-9752-34e846d62a9c"	"Katy Perry"	"http://www.last.fm/music/Katy+Perry"
"105"	"0307edfc-437c-4b48-8700-80680e66a228"	"Whitney Houston"	"http://www.last.fm/music/Whitney+Houston"
"106"	"9dded53d-bcec-4d9c-8541-b40ce9ec3938"	"Mauro Scocco"	"http://www.last.fm/music/Mauro+Scocco"
"107"	"d3b2bec4-b70e-460e-b433-a865ceac2de8"	"Anastacia"	"http://www.last.fm/music/Anastacia"
"108"	"210769a3-4aca-4199-a2e1-676ef376e078"	"Michael Jackson"	"http://www.last.fm/music/Michael+Jackson"
"109"	"41e707cf-bfcc-46e6-bada-6b62167c7561"	"Charlotte Perrelli"	"http://www.last.fm/music/Charlotte+Perrelli"
"111"	"34349438-cb9d-4189-9214-1abc203b6a73"	"Elin Lanto"	"http://www.last.fm/music/Elin+Lanto"
"112"	"5cb608ea-bd36-4a33-b9a5-822c7fc4194d"	"O-Zone"	"http://www.last.fm/music/O-Zone"
"114"	"3414d446-735a-443c-931f-10634f57e5b9"	"Usher"	"http://www.last.fm/music/Usher"
"115"	"f7108bf2-c411-45cc-8029-a8ea1c57ce10"	"Victoria Silvstedt"	"http://www.last.fm/music/Victoria+Silvstedt"
"116"	"2a141b9a-d109-4f4d-8085-781e7b194bca"	"Lene Marlin"	"http://www.last.fm/music/Lene+Marlin"
"118"	"32d339d3-929a-4a0d-b875-c31d4c8d5a32"	"Robbie Williams"	"http://www.last.fm/music/Robbie+Williams"
