1	37927
1	39184
1	39185
2	32394
3	414
3	1064
3	1065
3	1966
3	35568
3	35569
4	21307
4	32274
5	2770
5	35568
5	35569
6	45474
7	18328
8	21
8	35791
9	35568
9	35569
10	2347
10	40388
11	47
11	32274
12	16638
12	36736
13	10056
13	36920
14	9780
14	27384
14	45570
16	32274
17	18692
17	37288
18	32274
20	18692
20	56265
21	3
21	5
21	9
21	23
21	32278
22	18692
22	42205
23	35568
23	35569
24	35930
24	53365
25	32274
25	47002
26	425
26	1030
26	40388
27	37415
28	32274
29	32274
29	38346
30	18692
31	1051
31	40388
32	32274
33	32278
35	45474
36	33744
37	37832
37	45383
37	45422
37	45423
38	18692
38	46593
39	32274
40	26
40	9409
42	18692
42	38116
42	41884
44	32278
45	2805
45	45570
46	27230
47	262
47	32274
47	36143
48	501
48	9409
49	26
49	5414
50	18692
50	43925
51	5300
51	39337
52	262
52	32274
52	56055
53	32278
54	345
54	17783
55	33744
55	54377
57	45474
57	45883
58	32274
59	9409
59	19186
59	36736
60	45383
60	45428
60	45429
61	40
61	59
62	3598
63	592
64	60
64	32278
65	45500
66	1289
66	1497
67	24821
67	30817
67	30878
67	37326
69	6081
69	6735
69	19713
69	26776
69	32278
70	32274
72	1005
72	1370
73	32273
74	628
74	1326
74	45534
74	45681
76	77
76	33738
76	41826
77	2861
77	14870
77	33744
79	602
79	33745
80	32274
81	2349
81	33744
81	40296
82	2715
82	33965
83	32273
84	33733
84	33744
84	53101
85	45474
86	1843
86	33965
88	602
88	42491
89	32274
89	44064
90	628
90	1162
91	32274
92	88
92	1026
94	32274
95	35985
96	33966
96	34463
97	262
97	32274
98	778
98	32273
100	3426
100	17913
100	35256
101	2373
101	33124
101	43931
102	36838
102	41875
102	44234
102	44235
103	385
103	32706
103	32890
104	32708
104	32889
104	32891
105	369
105	878
105	3947
106	1744
106	33198
106	33318
107	33609
107	33954
107	34121
107	34128
108	35372
108	35373
108	35374
109	1103
109	34023
109	34190
110	533
110	34193
111	33961
111	34247
112	533
112	9508
112	34088
113	23573
113	34379
113	34380
114	205
114	698
114	1925
115	4943
115	33936
116	290
116	6443
116	9603
116	34007
117	12890
117	34007
117	34717
118	5717
118	34928
118	34957
118	34958
118	34959
118	34960
119	5717
119	33189
119	35022
119	35023
120	33938
120	35258
120	35259
121	33936
121	35267
122	6443
122	34007
122	35340
123	898
123	33961
124	36974
124	36975
124	36976
125	36979
125	36980
126	3544
126	36974
126	36976
126	36982
127	36980
127	36985
128	9016
128	36023
128	37874
129	9510
129	41002
129	41009
130	4421
130	33122
130	41040
131	26223
131	35663
131	42613
131	42614
132	32274
132	33012
133	38726
133	44217
133	44221
134	133
134	39121
134	44369
135	1386
135	34579
135	44220
136	44215
136	44236
136	44237
136	44238
137	3426
137	7167
137	44253
138	12676
138	44281
138	44312
139	13587
139	44351
139	44366
140	10635
140	36982
141	38405
141	44490
142	48140
142	48141
142	48142
142	49689
142	50247
143	46241
143	52463
144	1044
144	1754
144	54023
145	3943
145	11374
145	54141
146	32274
146	54158
147	5150
147	35980
147	55206
148	38387
148	56080
149	32996
150	33525
150	40327
151	44215
151	44244
153	35663
153	35713
154	36
154	4293
154	33966
155	24401
155	29339
155	33628
156	3555
156	4293
156	33965
158	6995
158	33965
159	227
159	32274
159	38936
160	32273
161	24532
161	45903
161	46012
163	2450
163	33745
164	9681
165	643
165	32274
167	33014
167	33731
167	42327
168	32274
168	54610
169	4900
169	10806
169	32273
171	975
171	19186
171	34501
172	47
172	89
172	32274
173	45499
174	175
174	33745
175	15721
175	53369
176	15721
177	32273
178	45496
179	2349
179	8391
179	33014
180	196
180	34484
181	10898
181	34231
182	1370
182	2349
183	1370
183	2978
184	33122
184	44834
185	35688
185	36605
186	45574
186	45749
186	45750
187	5291
187	21429
188	381
188	8302
189	33724
189	33725
189	33726
190	32256
191	32274
191	55990
192	33035
193	32274
193	56044
194	16756
194	21429
194	38825
195	39550
196	34246
196	39157
199	916
199	32706
199	32707
200	296
200	887
200	3947
201	33194
201	33275
201	33276
202	3947
202	10762
202	34109
203	33961
203	34221
204	4276
204	33944
204	34383
205	544
205	698
205	1103
205	1531
205	34394
205	34395
206	34402
206	34403
206	34404
207	5717
207	28900
207	34827
207	34935
207	34936
208	5717
208	35067
208	35068
208	35069
209	1103
209	34023
209	35422
210	34402
210	34623
210	35438
211	14466
211	34402
211	35469
212	1386
212	33944
212	35538
213	32996
214	37636
215	37873
215	37884
216	24366
216	38566
217	32254
218	227
218	7748
218	32274
219	202
219	7983
219	14466
219	34104
219	45314
220	9510
221	37884
221	45900
221	46078
222	46995
222	46996
223	3870
223	33931
223	47010
224	14768
224	48986
225	47421
225	50402
226	32274
226	53112
227	32274
227	54159
228	4933
228	55149
229	32276
229	33931
229	55149
230	720
230	32274
231	35688
231	42740
232	32274
233	4701
234	40918
234	54135
235	36962
235	36963
235	36964
236	38822
236	38823
237	39815
237	39816
237	39817
237	39818
237	39819
238	40916
238	40917
238	40918
239	42593
239	42594
239	42595
239	42596
240	44094
240	44104
240	44105
241	235
241	36963
241	38841
241	42594
241	44880
241	44881
241	44882
242	44886
242	44887
243	234
243	45160
244	248
244	44888
244	52531
245	55161
245	55162
246	240
246	242
247	44586
247	44587
247	44588
247	44589
248	36121
248	38822
248	44888
248	44889
249	2422
249	34501
250	42615
250	42616
252	331
252	1495
252	45534
253	30784
253	33966
254	4900
254	32273
255	32273
256	872
256	3636
256	34464
257	262
257	32274
258	90
258	45534
258	45567
259	25586
261	33966
261	34464
261	35314
262	32274
263	23573
263	33938
263	35513
263	35514
263	35515
265	32713
265	32890
265	32893
266	132
266	32274
267	34010
267	34011
268	7452
268	33961
268	34163
269	6443
269	26576
269	33938
269	33977
269	34411
270	122
270	2033
270	2919
271	371
271	2033
271	33964
272	34403
272	34601
272	34602
273	880
273	4118
273	34616
274	34088
274	34760
275	5717
275	18567
275	34827
275	34968
275	34969
276	5717
276	28900
276	34866
276	35162
276	35163
277	5717
277	35201
277	35202
277	35203
278	34649
278	35324
278	35325
278	35326
279	35325
279	35327
280	14067
280	36924
281	36014
281	37873
282	33734
282	42738
283	3881
283	33232
283	44650
284	2033
284	33734
284	45115
285	47930
285	50197
285	50198
286	857
286	19132
286	39874
286	53104
287	557
287	561
287	54141
288	32996
289	34062
289	34714
290	34645
290	34649
290	34650
290	34651
291	132
291	288
291	32274
292	113
292	33449
293	37876
293	41257
294	32996
296	3426
296	4248
296	32705
297	107
297	33457
297	33460
297	33461
298	33449
298	33458
299	33468
299	33469
300	273
300	301
300	1948
301	880
301	3732
302	122
302	33449
303	34088
303	34428
304	89
305	2254
305	4217
305	54141
306	304
306	32274
307	21190
307	33449
308	37873
308	37876
309	304
309	32274
310	4050
310	13207
310	53104
311	38547
311	38548
312	1245
312	3224
312	33966
312	34502
313	6664
313	32273
314	262
315	32274
315	55416
316	6868
316	32250
316	45534
317	81
317	7515
317	33731
317	33744
318	32274
318	46724
319	1159
319	7515
319	26282
320	45494
321	402
321	33965
322	5309
322	33745
324	32274
325	32273
326	9174
326	45534
326	45618
327	570
327	572
327	3105
327	33966
328	5445
328	33745
329	45502
330	1082
330	5445
330	38743
331	4469
331	45537
332	32273
333	32274
333	44855
334	45842
334	45862
334	45870
335	6522
335	54050
336	628
336	45534
336	45778
337	32273
338	45495
339	3201
339	33628
339	34050
340	32278
341	47
341	27553
342	26
342	12454
343	20321
343	33744
343	37062
344	32274
345	26
345	4074
345	33613
346	32419
348	3197
348	5467
348	36736
348	37325
349	22
350	38387
351	6210
351	7738
351	32278
352	25137
354	35675
354	45473
355	32274
355	53485
356	32274
356	44982
357	1133
357	19186
358	9869
358	45584
358	45705
359	52621
360	9869
360	35644
362	33702
364	9174
364	45534
