1460	255
4314	255
120	73
759	117
855	117
683	117
1008	117
777	117
1091	117
1431	117
531	117
3767	117
2147	117
4958	117
1510	117
367	117
1459	117
233	117
350	117
824	117
1438	117
364	117
4396	117
1849	117
2440	117
237	117
232	117
4225	117
1576	117
1860	117
838	117
1761	117
525	117
2347	117
5054	117
623	117
1684	117
4076	117
168	96
1431	83
601	83
1108	83
1619	83
526	83
2935	83
845	83
152	83
1288	83
4076	83
4285	83
1495	83
525	83
838	83
736	83
1395	83
820	83
175	83
1620	83
978	83
4028	83
1860	83
4225	83
4396	83
1213	83
319	83
1473	83
168	83
683	83
1143	83
534	83
141	83
1079	83
435	141
1131	141
4206	310
3435	299
728	135
393	135
1023	135
435	142
1661	274
728	177
728	175
1460	254
828	191
562	157
3576	52
110	52
78	52
68	52
840	118
233	118
4396	118
232	118
839	118
1008	211
1391	211
4225	211
1879	288
25	31
2005	31
1377	244
1576	244
1172	36
3809	36
1130	36
1856	36
1035	36
2260	36
5360	36
3767	36
1484	36
106	36
326	36
5208	36
3861	36
525	36
5560	36
1395	36
683	36
4076	36
4265	36
232	36
1053	36
1047	36
209	36
152	36
1619	36
4233	36
1620	36
949	36
44	36
1483	36
233	36
1992	291
5216	325
5391	325
850	8
75	8
148	8
11	8
848	8
217	8
729	8
146	8
434	8
383	8
609	8
1075	8
45	8
1409	8
602	8
964	8
986	8
615	8
1343	8
1207	8
5360	8
303	8
1175	8
1299	8
232	8
1079	8
991	8
1464	8
1401	8
633	8
1100	8
143	8
3102	8
672	8
198	8
697	8
378	8
972	8
4958	8
854	8
4479	8
4	8
330	8
1254	8
103	8
1008	8
5017	8
12	8
1849	8
1395	8
724	8
635	8
3767	8
604	8
598	8
343	8
1270	8
728	8
375	8
519	8
68	8
1281	8
974	8
490	8
1177	8
949	8
1128	8
968	8
395	8
686	8
1024	8
1581	8
377	8
1361	8
698	8
233	8
1108	8
212	8
1450	8
1169	8
845	8
435	8
153	8
731	8
693	8
1186	8
402	8
4595	8
449	8
117	8
1314	8
184	8
458	8
831	8
374	8
5208	8
614	8
1244	8
1346	8
190	8
328	8
1078	8
329	8
46	8
1510	8
469	8
2759	8
4285	8
696	8
4779	8
1351	8
1861	8
1517	8
571	8
1313	8
1324	8
556	8
1136	8
1179	8
195	8
1498	8
1062	8
591	8
44	8
1161	8
1140	8
237	8
1205	8
1400	8
4363	8
4233	8
1542	8
276	8
106	8
310	8
965	8
611	8
1130	8
229	8
82	8
364	8
1272	8
966	8
4267	8
1015	8
1391	8
1348	8
85	8
2326	8
1017	8
251	8
380	8
1134	8
1817	8
1003	8
1353	8
4028	8
1280	8
30	8
326	8
665	8
1109	8
480	8
335	8
4042	8
1185	8
101	8
830	8
2247	8
1110	8
141	8
1120	8
278	8
1508	8
2296	8
3536	8
763	8
1165	8
1022	8
