1	318
1	415
1	667
1	1446
2	991
2	1161
2	1186
2	1216
2	1270
10	667
11	398
11	554
11	650
11	728
11	1302
12	572
12	1147
13	10
13	697
13	1386
14	10
14	1417
25	153
25	891
25	2081
32	1291
33	520
33	728
33	1186
33	1298
34	363
34	441
34	554
34	731
34	894
35	554
35	2101
47	51
47	328
47	332
47	970
47	1047
47	1130
47	1161
48	10
48	51
48	143
48	456
48	451
48	667
48	688
48	991
48	1367
48	1386
49	51
49	454
49	554
49	650
49	731
49	1113
49	1145
49	1177
49	1186
50	51
50	643
51	635
51	991
51	1113
51	1161
53	10
53	55
53	441
53	667
54	55
54	697
54	1002
55	2083
55	413
55	417
55	454
55	489
55	2082
55	728
55	763
55	868
55	1136
55	1147
55	1319
66	1161
68	525
68	1136
68	1144
68	1147
68	1439
75	96
75	520
75	524
75	1161
77	81
77	2094
77	864
77	1439
82	81
82	1412
85	86
85	490
85	763
85	1140
85	1161
86	84
86	96
86	123
86	295
86	490
86	520
86	728
86	1145
90	456
90	554
90	649
90	667
90	1113
95	3
95	96
95	134
95	538
95	728
95	2122
97	3
97	95
97	96
97	490
97	1136
103	10
103	814
103	960
106	328
106	1098
108	167
108	398
108	456
108	660
108	667
108	1107
109	108
109	456
109	660
109	1417
110	520
114	176
114	251
114	570
114	650
114	667
115	2184
115	2143
115	1475
118	343
118	1123
118	1401
118	1504
121	2169
121	1217
121	2168
123	122
123	295
123	430
123	1100
123	1348
126	608
126	717
126	1323
126	1446
132	190
132	231
132	402
132	806
132	1098
132	1200
132	1274
134	1536
134	1357
138	454
138	763
138	868
138	1147
140	2103
140	2102
142	728
142	1357
143	10
143	48
143	51
143	176
143	451
143	650
143	697
143	1161
143	1183
143	1386
146	269
146	456
146	991
146	1367
146	1463
148	380
148	635
148	1400
150	1098
150	1200
150	1302
152	2084
152	2086
152	521
152	522
152	1031
152	2085
152	2087
153	520
153	1326
153	2097
155	184
155	435
155	1206
159	1200
159	1291
159	1302
161	153
162	318
162	554
162	991
162	1107
162	1367
163	155
163	160
163	630
163	1200
163	1206
167	728
167	1238
169	1311
170	1518
170	177
170	717
170	816
171	318
171	1098
175	153
175	894
175	1206
175	1212
176	441
176	542
176	554
176	650
176	861
176	1386
176	1441
177	10
177	176
177	186
177	633
177	667
177	1386
178	395
178	415
178	633
178	697
180	1
180	176
180	415
184	153
184	2130
184	435
184	1274
186	570
186	650
186	1456
190	1206
190	1274
192	51
192	103
192	587
192	814
192	1122
194	318
194	554
194	667
194	728
194	1298
194	1446
195	153
195	402
195	771
195	1200
195	1206
195	1302
197	198
197	480
198	257
198	309
198	572
198	1016
198	2088
198	1098
198	1100
198	1146
207	208
207	213
207	311
208	1513
210	111
213	2131
213	1514
218	96
218	490
218	538
218	731
218	1147
228	295
228	643
229	231
230	231
230	519
233	231
233	234
233	436
233	524
233	1161
234	231
234	436
234	525
234	1212
238	77
238	1661
238	110
238	358
238	2169
238	480
238	561
238	896
238	2125
238	933
238	2201
238	1098
249	387
251	554
251	716
251	728
251	778
251	1107
251	1367
252	402
252	598
252	1302
260	55
260	295
260	405
260	456
264	53
264	55
264	405
264	409
264	686
264	796
264	991
264	1146
264	1266
264	1367
264	1424
269	313
269	454
269	1463
271	2205
271	2204
271	1311
275	51
275	282
275	315
275	991
275	1113
276	328
276	671
276	737
276	1309
277	51
277	282
277	283
277	490
277	635
277	1004
277	1113
278	280
278	283
278	429
278	598
278	1478
279	155
279	283
279	630
279	643
279	737
279	1147
282	283
282	737
282	1161
283	280
283	737
283	1212
284	275
284	1270
284	1271
298	55
298	264
298	486
298	650
298	977
298	1145
302	1113
304	991
304	1113
304	1161
308	309
308	650
309	305
310	1212
311	1513
315	280
315	737
315	1098
315	1212
318	554
318	650
318	1098
318	1200
318	1302
320	315
320	737
321	134
321	295
321	1357
326	153
326	520
327	152
327	276
327	520
327	1131
327	1309
328	2086
328	152
328	153
328	522
328	598
328	2103
328	1031
328	1484
330	328
330	1098
330	1288
331	328
331	650
332	327
332	328
332	525
332	1215
333	1568
333	1386
333	1421
333	1507
333	1508
336	328
336	332
336	991
336	1161
336	1229
336	1312
343	635
343	1161
343	1324
343	1400
344	318
344	398
344	441
344	567
344	650
344	861
344	1311
345	344
345	1254
345	1367
345	1386
346	66
346	355
346	492
346	635
350	2144
350	2143
355	66
355	635
355	1521
355	1339
358	318
358	363
358	650
358	667
358	1098
358	1107
358	1367
359	360
359	454
359	557
359	991
359	1000
359	1107
359	1113
359	1161
360	318
360	363
360	557
360	991
360	1100
360	1107
360	1113
364	384
364	417
364	1186
364	1200
364	1216
364	1270
365	328
365	1098
365	1206
365	1250
365	1357
367	55
367	413
367	697
367	945
367	1002
368	51
368	2159
368	205
368	373
368	587
368	602
368	1113
368	1161
368	1461
370	492
370	601
372	51
372	602
372	643
373	602
373	991
373	1113
373	1367
374	697
374	1035
375	374
375	415
375	426
375	697
375	1387
377	380
377	403
379	380
379	630
379	643
380	148
380	635
380	1400
381	380
381	857
382	380
382	609
383	587
383	2129
383	1113
383	1147
383	1161
385	251
385	554
385	667
385	728
385	1302
387	153
390	140
390	158
390	364
390	649
390	667
391	554
391	649
391	728
391	1179
391	1200
391	1302
393	251
393	441
393	667
393	1367
395	415
395	633
395	635
395	698
397	649
397	983
397	2200
397	2199
398	554
398	901
398	1100
398	1145
398	1212
400	1134
402	6
402	111
402	120
402	153
402	598
402	746
402	790
402	1200
