Paquito%20D%27Rivera	jazz saxophone	1	http://www.last.fm/tag/jazz%20saxophone
Paquito%20D%27Rivera	jazz sax	1	http://www.last.fm/tag/jazz%20sax
Paquito%20D%27Rivera	Modern Big Band	1	http://www.last.fm/tag/modern%20big%20band
Paquito%20D%27Rivera	contemporary jazz	1	http://www.last.fm/tag/contemporary%20jazz
Paquito%20D%27Rivera	saxophonist	1	http://www.last.fm/tag/saxophonist
Paquito%20D%27Rivera	Afro-Cuban Jazz	1	http://www.last.fm/tag/afro-cuban%20jazz
Paquito%20D%27Rivera	Rhythm and Blues and Hip-Hop	1	http://www.last.fm/tag/rhythm%20and%20blues%20and%20hip-hop
Paquito%20D%27Rivera	cubano	1	http://www.last.fm/tag/cubano
Paquito%20D%27Rivera	seen live	0	http://www.last.fm/tag/seen%20live
Emilie-Claire%20Barlow	jazz	100	http://www.last.fm/tag/jazz
Emilie-Claire%20Barlow	female vocalists	83	http://www.last.fm/tag/female%20vocalists
Emilie-Claire%20Barlow	vocal jazz	67	http://www.last.fm/tag/vocal%20jazz
Emilie-Claire%20Barlow	Smooth Jazz	40	http://www.last.fm/tag/smooth%20jazz
Emilie-Claire%20Barlow	jazz vocal	32	http://www.last.fm/tag/jazz%20vocal
Emilie-Claire%20Barlow	clever	12	http://www.last.fm/tag/clever
Emilie-Claire%20Barlow	female vocalist	8	http://www.last.fm/tag/female%20vocalist
Emilie-Claire%20Barlow	female jazz singer	8	http://www.last.fm/tag/female%20jazz%20singer
Emilie-Claire%20Barlow	Female Jazz Singers	6	http://www.last.fm/tag/female%20jazz%20singers
Emilie-Claire%20Barlow	female jazz vocalist	6	http://www.last.fm/tag/female%20jazz%20vocalist
Emilie-Claire%20Barlow	female vocal	6	http://www.last.fm/tag/female%20vocal
Emilie-Claire%20Barlow	canada	4	http://www.last.fm/tag/canada
Emilie-Claire%20Barlow	kgrl	4	http://www.last.fm/tag/kgrl
Emilie-Claire%20Barlow	Canadian	4	http://www.last.fm/tag/canadian
Emilie-Claire%20Barlow	Female Voices	4	http://www.last.fm/tag/female%20voices
Emilie-Claire%20Barlow	16-30 female singer: jazz	2	http://www.last.fm/tag/16-30%20female%20singer%3A%20jazz
Emilie-Claire%20Barlow	female singer: jazz	2	http://www.last.fm/tag/female%20singer%3A%20jazz
Emilie-Claire%20Barlow	Vocal jazz dones	2	http://www.last.fm/tag/vocal%20jazz%20dones
Emilie-Claire%20Barlow	jazz female vocalists	2	http://www.last.fm/tag/jazz%20female%20vocalists
Emilie-Claire%20Barlow	female jazz vocal	2	http://www.last.fm/tag/female%20jazz%20vocal
Emilie-Claire%20Barlow	Mellow Babes	2	http://www.last.fm/tag/mellow%20babes
Emilie-Claire%20Barlow	not less than a genious	2	http://www.last.fm/tag/not%20less%20than%20a%20genious
Emilie-Claire%20Barlow	femme francaise	2	http://www.last.fm/tag/femme%20francaise
Emilie-Claire%20Barlow	fmera jazz	2	http://www.last.fm/tag/fmera%20jazz
Emilie-Claire%20Barlow	artist - Emilie-Claire Barlow	2	http://www.last.fm/tag/artist%20-%20emilie-claire%20barlow
Emilie-Claire%20Barlow	Myjukebox	2	http://www.last.fm/tag/myjukebox
Emilie-Claire%20Barlow	Halifax-CANADA	2	http://www.last.fm/tag/halifax-canada
Emilie-Claire%20Barlow	Jazz after midnight	2	http://www.last.fm/tag/jazz%20after%20midnight
Emilie-Claire%20Barlow	fmera lounge	2	http://www.last.fm/tag/fmera%20lounge
Emilie-Claire%20Barlow	french	2	http://www.last.fm/tag/french
Emilie-Claire%20Barlow	latin	2	http://www.last.fm/tag/latin
Emilie-Claire%20Barlow	swing	2	http://www.last.fm/tag/swing
Emilie-Claire%20Barlow	instrumental	2	http://www.last.fm/tag/instrumental
Emilie-Claire%20Barlow	toronto	2	http://www.last.fm/tag/toronto
Emilie-Claire%20Barlow	electronic	2	http://www.last.fm/tag/electronic
Emilie-Claire%20Barlow	vocal	2	http://www.last.fm/tag/vocal
Emilie-Claire%20Barlow	female vocals	2	http://www.last.fm/tag/female%20vocals
Emilie-Claire%20Barlow	smooth	2	http://www.last.fm/tag/smooth
Emilie-Claire%20Barlow	romantic	2	http://www.last.fm/tag/romantic
Emilie-Claire%20Barlow	jazz piano	2	http://www.last.fm/tag/jazz%20piano
Emilie-Claire%20Barlow	christmas	2	http://www.last.fm/tag/christmas
Emilie-Claire%20Barlow	piano jazz	2	http://www.last.fm/tag/piano%20jazz
Emilie-Claire%20Barlow	Bossa Nova	2	http://www.last.fm/tag/bossa%20nova
Emilie-Claire%20Barlow	Jazz-Pop	2	http://www.last.fm/tag/jazz-pop
Emilie-Claire%20Barlow	contemporary jazz	2	http://www.last.fm/tag/contemporary%20jazz
Emilie-Claire%20Barlow	sheep	2	http://www.last.fm/tag/sheep
Ben%27s%20Brother	indie	100	http://www.last.fm/tag/indie
Ben%27s%20Brother	alternative	77	http://www.last.fm/tag/alternative
Ben%27s%20Brother	british	70	http://www.last.fm/tag/british
Ben%27s%20Brother	alternative rock	42	http://www.last.fm/tag/alternative%20rock
Ben%27s%20Brother	male vocalists	33	http://www.last.fm/tag/male%20vocalists
Ben%27s%20Brother	rock	18	http://www.last.fm/tag/rock
Ben%27s%20Brother	indie rock	12	http://www.last.fm/tag/indie%20rock
Ben%27s%20Brother	pop	11	http://www.last.fm/tag/pop
Ben%27s%20Brother	britpop	11	http://www.last.fm/tag/britpop
Ben%27s%20Brother	chillout	9	http://www.last.fm/tag/chillout
Ben%27s%20Brother	beautiful	9	http://www.last.fm/tag/beautiful
Ben%27s%20Brother	indie pop	5	http://www.last.fm/tag/indie%20pop
Ben%27s%20Brother	accoustic	3	http://www.last.fm/tag/accoustic
Ben%27s%20Brother	All	3	http://www.last.fm/tag/all
Ben%27s%20Brother	catchy	3	http://www.last.fm/tag/catchy
Ben%27s%20Brother	bens brother	3	http://www.last.fm/tag/bens%20brother
Ben%27s%20Brother	male vocalist	3	http://www.last.fm/tag/male%20vocalist
Ben%27s%20Brother	american	3	http://www.last.fm/tag/american
Ben%27s%20Brother	check out	3	http://www.last.fm/tag/check%20out
Ben%27s%20Brother	kol pandora	3	http://www.last.fm/tag/kol%20pandora
Ben%27s%20Brother	singer-songwriter	3	http://www.last.fm/tag/singer-songwriter
Ben%27s%20Brother	acoustic	3	http://www.last.fm/tag/acoustic
Ben%27s%20Brother	pop anglaise	1	http://www.last.fm/tag/pop%20anglaise
Ben%27s%20Brother	seen live x3	1	http://www.last.fm/tag/seen%20live%20x3
Ben%27s%20Brother	os	1	http://www.last.fm/tag/os
Ben%27s%20Brother	seen live x2	1	http://www.last.fm/tag/seen%20live%20x2
Ben%27s%20Brother	Grey's Anatomy	1	http://www.last.fm/tag/grey%27s%20anatomy
Ben%27s%20Brother	what a voice	1	http://www.last.fm/tag/what%20a%20voice
Ben%27s%20Brother	MP3	1	http://www.last.fm/tag/mp3
Ben%27s%20Brother	the bedford	1	http://www.last.fm/tag/the%20bedford
Ben%27s%20Brother	bands you should be listening to	1	http://www.last.fm/tag/bands%20you%20should%20be%20listening%20to
Ben%27s%20Brother	BeautifulDays2007	1	http://www.last.fm/tag/beautifuldays2007
Ben%27s%20Brother	Discoverockult	1	http://www.last.fm/tag/discoverockult
Ben%27s%20Brother	sxsw 2008	1	http://www.last.fm/tag/sxsw%202008
Ben%27s%20Brother	black kite	1	http://www.last.fm/tag/black%20kite
Ben%27s%20Brother	Cross Rhythms	1	http://www.last.fm/tag/cross%20rhythms
Ben%27s%20Brother	got a CD	1	http://www.last.fm/tag/got%20a%20cd
Ben%27s%20Brother	have been to gig	1	http://www.last.fm/tag/have%20been%20to%20gig
Ben%27s%20Brother	tagme	1	http://www.last.fm/tag/tagme
Ben%27s%20Brother	fandom: greysanatomy	1	http://www.last.fm/tag/fandom%3A%20greysanatomy
Ben%27s%20Brother	favourite	1	http://www.last.fm/tag/favourite
Ben%27s%20Brother	soul	1	http://www.last.fm/tag/soul
Ben%27s%20Brother	fun	1	http://www.last.fm/tag/fun
Ben%27s%20Brother	UK	1	http://www.last.fm/tag/uk
Ben%27s%20Brother	english	1	http://www.last.fm/tag/english
Ben%27s%20Brother	summer	1	http://www.last.fm/tag/summer
Ben%27s%20Brother	Acoustic Rock	1	http://www.last.fm/tag/acoustic%20rock
Ben%27s%20Brother	folk rock	1	http://www.last.fm/tag/folk%20rock
Ben%27s%20Brother	haunting	1	http://www.last.fm/tag/haunting
Ben%27s%20Brother	indie folk	1	http://www.last.fm/tag/indie%20folk
Ben%27s%20Brother	chill out	1	http://www.last.fm/tag/chill%20out
Ben%27s%20Brother	piano pop	1	http://www.last.fm/tag/piano%20pop
Ben%27s%20Brother	stuff I like	1	http://www.last.fm/tag/stuff%20i%20like
Ben%27s%20Brother	i heart	1	http://www.last.fm/tag/i%20heart
Ben%27s%20Brother	gritty	1	http://www.last.fm/tag/gritty
Ben%27s%20Brother	acousmatic	1	http://www.last.fm/tag/acousmatic
Ben%27s%20Brother	mainstream	1	http://www.last.fm/tag/mainstream
Ben%27s%20Brother	post britpop	1	http://www.last.fm/tag/post%20britpop
Ben%27s%20Brother	tape music	1	http://www.last.fm/tag/tape%20music
Ben%27s%20Brother	the best band in the world	1	http://www.last.fm/tag/the%20best%20band%20in%20the%20world
Ben%27s%20Brother	seen live	0	http://www.last.fm/tag/seen%20live
Michelle	michelle	100	http://www.last.fm/tag/michelle
Michelle	Schlager	96	http://www.last.fm/tag/schlager
Michelle	deutsch	32	http://www.last.fm/tag/deutsch
Michelle	german	32	http://www.last.fm/tag/german
Michelle	Deutsche Schlager	31	http://www.last.fm/tag/deutsche%20schlager
Michelle	female vocalists	22	http://www.last.fm/tag/female%20vocalists
Michelle	supermusikbox	10	http://www.last.fm/tag/supermusikbox
Michelle	feten-hits	9	http://www.last.fm/tag/feten-hits
Michelle	Kult	8	http://www.last.fm/tag/kult
Michelle	Eurovision Song Contest	7	http://www.last.fm/tag/eurovision%20song%20contest
Michelle	pop	5	http://www.last.fm/tag/pop
Michelle	kultig	5	http://www.last.fm/tag/kultig
Michelle	schoenemusik	4	http://www.last.fm/tag/schoenemusik
Michelle	Kleine Prinzessin	4	http://www.last.fm/tag/kleine%20prinzessin
Michelle	golden oldies	3	http://www.last.fm/tag/golden%20oldies
Michelle	Eurovision	3	http://www.last.fm/tag/eurovision
Michelle	volksmusik	3	http://www.last.fm/tag/volksmusik
Michelle	liebe	3	http://www.last.fm/tag/liebe
Michelle	schade um sie	3	http://www.last.fm/tag/schade%20um%20sie
Michelle	Anal	3	http://www.last.fm/tag/anal
Michelle	Katzenmusik	3	http://www.last.fm/tag/katzenmusik
Michelle	female vocalist	3	http://www.last.fm/tag/female%20vocalist
Michelle	Love	3	http://www.last.fm/tag/love
Michelle	Schlager aktuell	3	http://www.last.fm/tag/schlager%20aktuell
Michelle	dutch	3	http://www.last.fm/tag/dutch
Michelle	Helene Fischer	2	http://www.last.fm/tag/helene%20fischer
Michelle	Meisenkaiser	2	http://www.last.fm/tag/meisenkaiser
Michelle	Dieses Herz	2	http://www.last.fm/tag/dieses%20herz
Michelle	schlager Meisenkaiser	2	http://www.last.fm/tag/schlager%20meisenkaiser
Michelle	soul	2	http://www.last.fm/tag/soul
Michelle	bad taste	2	http://www.last.fm/tag/bad%20taste
Michelle	Tolle Frau	2	http://www.last.fm/tag/tolle%20frau
Michelle	lyrical	2	http://www.last.fm/tag/lyrical
Michelle	rnb dance	1	http://www.last.fm/tag/rnb%20dance
Michelle	michele	1	http://www.last.fm/tag/michele
Michelle	schlagersangerin	1	http://www.last.fm/tag/schlagersangerin
Michelle	deutscher schlager	1	http://www.last.fm/tag/deutscher%20schlager
Michelle	US-Band	1	http://www.last.fm/tag/us-band
Michelle	Eurovision Artist	1	http://www.last.fm/tag/eurovision%20artist
Michelle	SCHLAGER MUSIK	1	http://www.last.fm/tag/schlager%20musik
Michelle	Deutsche Oldies	1	http://www.last.fm/tag/deutsche%20oldies
Michelle	live gesehen - bands	1	http://www.last.fm/tag/live%20gesehen%20-%20bands
Michelle	Latino-rock	1	http://www.last.fm/tag/latino-rock
Michelle	rock asturiano	1	http://www.last.fm/tag/rock%20asturiano
Michelle	Votze	1	http://www.last.fm/tag/votze
Michelle	Udo Juergens	1	http://www.last.fm/tag/udo%20juergens
