http://dbpedia.org/resource/20th-century_classical_music	1
http://dbpedia.org/resource/21st-century_classical_music	2
http://dbpedia.org/resource/2-step_garage	3
http://dbpedia.org/resource/2_Tone	4
http://dbpedia.org/resource/8-bit	5
http://dbpedia.org/resource/Aboriginal_music_of_Canada	6
http://dbpedia.org/resource/Absolute_music	7
http://dbpedia.org/resource/Absurdism	8
http://dbpedia.org/resource/A_cappella	9
http://dbpedia.org/resource/Acid_house	10
http://dbpedia.org/resource/Acid_jazz	11
http://dbpedia.org/resource/Acid_rock	12
http://dbpedia.org/resource/Acid_techno	13
http://dbpedia.org/resource/Acid_trance	14
http://dbpedia.org/resource/Acousmatic_music	15
http://dbpedia.org/resource/Acoustic_guitar	16
http://dbpedia.org/resource/Acoustic_music	17
http://dbpedia.org/resource/Acoustic_Punk	18
http://dbpedia.org/resource/Actor	19
http://dbpedia.org/resource/Adult_album_alternative	20
http://dbpedia.org/resource/Adult_animation	21
http://dbpedia.org/resource/Adult_Contemporary_(chart)	22
http://dbpedia.org/resource/Adult_contemporary_music	23
http://dbpedia.org/resource/Advertising	24
http://dbpedia.org/resource/African_blues	25
http://dbpedia.org/resource/African_folk	26
http://dbpedia.org/resource/African_hip_hop	27
http://dbpedia.org/resource/African_popular_music	28
http://dbpedia.org/resource/Afrikaans	29
http://dbpedia.org/resource/Afrobeat	30
http://dbpedia.org/resource/Afro-Brazilian	31
http://dbpedia.org/resource/Afro/Cosmic_music	32
http://dbpedia.org/resource/Afro-Cuban	33
http://dbpedia.org/resource/Afro-Cuban_jazz	34
http://dbpedia.org/resource/Afro-soul	35
http://dbpedia.org/resource/Agogo	36
http://dbpedia.org/resource/Ainu_music	37
http://dbpedia.org/resource/Alaturka	38
http://dbpedia.org/resource/Album-oriented_rock	39
http://dbpedia.org/resource/Aleatoric_music	40
http://dbpedia.org/resource/Alternative	41
http://dbpedia.org/resource/Alternative_Art_Rock	42
http://dbpedia.org/resource/Alternative_comedy	43
http://dbpedia.org/resource/Alternative_country	44
http://dbpedia.org/resource/Alternative_dance	45
http://dbpedia.org/resource/Alternative_hip_hop	46
http://dbpedia.org/resource/Alternative_metal	47
http://dbpedia.org/resource/Alternative_rock	48
http://dbpedia.org/resource/Alt-folk	49
http://dbpedia.org/resource/Alt.folk	50
http://dbpedia.org/resource/Alt-pop	51
http://dbpedia.org/resource/Ambient	52
http://dbpedia.org/resource/Ambient_house	53
http://dbpedia.org/resource/Ambient_industrial	54
http://dbpedia.org/resource/Ambient_music	55
http://dbpedia.org/resource/Americana	56
http://dbpedia.org/resource/Americana_(music)	57
http://dbpedia.org/resource/Americana_rock	58
http://dbpedia.org/resource/American_folk_music	59
http://dbpedia.org/resource/American_folk_music_revival	60
http://dbpedia.org/resource/American_poetry	61
http://dbpedia.org/resource/American_Pop	62
http://dbpedia.org/resource/American_Primitivism	63
http://dbpedia.org/resource/American_rock	64
http://dbpedia.org/resource/Anarcho-folk	65
http://dbpedia.org/resource/Anarcho-punk	66
http://dbpedia.org/resource/Anasheed	67
http://dbpedia.org/resource/Anatolian_rock	68
http://dbpedia.org/resource/Andean_music	69
http://dbpedia.org/resource/Angstpop	70
http://dbpedia.org/resource/Animated_sitcom	71
http://dbpedia.org/resource/Animation	72
http://dbpedia.org/resource/Anime	73
http://dbpedia.org/resource/Anthem	74
http://dbpedia.org/resource/Anti-folk	75
http://dbpedia.org/resource/Aphex_Twin	76
http://dbpedia.org/resource/Arabesque_pop	77
http://dbpedia.org/resource/Arabesque_(Turkish_music)	78
http://dbpedia.org/resource/Arabic_Jazz	79
http://dbpedia.org/resource/Arabic_language	80
http://dbpedia.org/resource/Arabic_music	81
http://dbpedia.org/resource/Arabic_pop_music	82
http://dbpedia.org/resource/Arena_rock	83
http://dbpedia.org/resource/Art_music	84
http://dbpedia.org/resource/Art_punk	85
http://dbpedia.org/resource/Art_rock	86
http://dbpedia.org/resource/Art_song	87
http://dbpedia.org/resource/Asian_Underground	88
http://dbpedia.org/resource/Atonality	89
http://dbpedia.org/resource/Australian_hip_hop	90
http://dbpedia.org/resource/Australian_rock	91
http://dbpedia.org/resource/Austrian_Hip-Hop	92
http://dbpedia.org/resource/Autobiographical_novel	93
http://dbpedia.org/resource/Avant-garde	94
http://dbpedia.org/resource/Avant-garde_jazz	95
http://dbpedia.org/resource/Avant-garde_music	96
http://dbpedia.org/resource/Avant-garde_progressive_rock	97
http://dbpedia.org/resource/Avant-Pop	98
http://dbpedia.org/resource/Avanzada_Regia	99
http://dbpedia.org/resource/Ax%C3%A9_(music)	100
http://dbpedia.org/resource/Bachata_(music)	101
http://dbpedia.org/resource/Ba-gasy	102
http://dbpedia.org/resource/Baggy	103
http://dbpedia.org/resource/Bai%C3%A3o_(music)	104
http://dbpedia.org/resource/Baka_music	105
http://dbpedia.org/resource/Bakersfield_sound	106
http://dbpedia.org/resource/Balada_(genre)	107
http://dbpedia.org/resource/Balearic_beat	108
http://dbpedia.org/resource/Balearic_trance	109
http://dbpedia.org/resource/Balkan_pop	110
http://dbpedia.org/resource/Ballad	111
http://dbpedia.org/resource/Ballata	112
http://dbpedia.org/resource/Ballroom	113
http://dbpedia.org/resource/Baltimore_club	114
http://dbpedia.org/resource/Bambuco	115
http://dbpedia.org/resource/Banda_(music)	116
http://dbpedia.org/resource/Bandana_thrash	117
http://dbpedia.org/resource/Bandleader	118
http://dbpedia.org/resource/Band_Singer	119
http://dbpedia.org/resource/Barbershop_music	120
http://dbpedia.org/resource/Bard_(Soviet_Union)	121
http://dbpedia.org/resource/Baroque_music	122
http://dbpedia.org/resource/Baroque_pop	123
http://dbpedia.org/resource/Bassline	124
http://dbpedia.org/resource/Bassline_(music_genre)	125
http://dbpedia.org/resource/Bass_music	126
http://dbpedia.org/resource/Battle_rap	127
http://dbpedia.org/resource/Bazombo	128
http://dbpedia.org/resource/Beach_music	129
http://dbpedia.org/resource/Beat	130
http://dbpedia.org/resource/Beatboxing	131
http://dbpedia.org/resource/Beat_Generation	132
http://dbpedia.org/resource/Beat_music	133
http://dbpedia.org/resource/Bebop	134
http://dbpedia.org/resource/Belly_dance	135
http://dbpedia.org/resource/Bengali_Mix	136
http://dbpedia.org/resource/Berber_music	137
http://dbpedia.org/resource/Berlin_School_of_electronic_music	138
http://dbpedia.org/resource/Bhajan	139
http://dbpedia.org/resource/Bhangragga	140
http://dbpedia.org/resource/Bhangra_(music)	141
http://dbpedia.org/resource/Big_band	142
http://dbpedia.org/resource/Big_beat	143
http://dbpedia.org/resource/Big_Room	144
http://dbpedia.org/resource/Binaural_beats	145
http://dbpedia.org/resource/Bitpop	146
http://dbpedia.org/resource/Black_comedy	147
http://dbpedia.org/resource/Black_metal	148
http://dbpedia.org/resource/Blip_hop	149
http://dbpedia.org/resource/Blue_Beat_Records	150
http://dbpedia.org/resource/Blue-eyed_soul	151
http://dbpedia.org/resource/Bluegrass_music	152
http://dbpedia.org/resource/Blues	153
http://dbpedia.org/resource/Blues_rock	154
http://dbpedia.org/resource/Blues_&_Roots	155
http://dbpedia.org/resource/Bolero	156
http://dbpedia.org/resource/Bolero,_Psychedelic	157
http://dbpedia.org/resource/Bollywood	158
http://dbpedia.org/resource/Boogaloo	159
http://dbpedia.org/resource/Boogie	160
http://dbpedia.org/resource/Boogie_(genre)	161
http://dbpedia.org/resource/Boogie_rock	162
http://dbpedia.org/resource/Boogie-woogie	163
http://dbpedia.org/resource/Booty_bass	164
http://dbpedia.org/resource/Booty_breaks	165
http://dbpedia.org/resource/Bosnian_and_Herzegovinan_hip_hop	166
http://dbpedia.org/resource/Bossanova	167
http://dbpedia.org/resource/Bossa_nova	168
http://dbpedia.org/resource/Bounce_music	169
http://dbpedia.org/resource/Bouncy_techno	170
http://dbpedia.org/resource/Boy_band	171
http://dbpedia.org/resource/Brass_band	172
http://dbpedia.org/resource/Brazil	173
http://dbpedia.org/resource/Brazilian_jazz	174
http://dbpedia.org/resource/Brazilian_rock	175
http://dbpedia.org/resource/Breakbeat	176
http://dbpedia.org/resource/Breakbeat_hardcore	177
http://dbpedia.org/resource/Breakcore	178
http://dbpedia.org/resource/Breaks	179
http://dbpedia.org/resource/Breakstep	180
http://dbpedia.org/resource/Brega	181
http://dbpedia.org/resource/Brega_(music)	182
http://dbpedia.org/resource/Bricolage	183
http://dbpedia.org/resource/British_blues	184
http://dbpedia.org/resource/British_dance_band	185
http://dbpedia.org/resource/British_hip_hop	186
http://dbpedia.org/resource/British_Invasion	187
http://dbpedia.org/resource/British_rhythm_and_blues	188
http://dbpedia.org/resource/British_rock	189
http://dbpedia.org/resource/British_rock_and_roll	190
http://dbpedia.org/resource/British_soul	191
http://dbpedia.org/resource/Britpop	192
http://dbpedia.org/resource/Broadway_theatre	193
http://dbpedia.org/resource/Broken_beat	194
